basin,8,16,32,64,128
9312600,0.99091253,0.987403863,0.986485974,0.99026768,0.987441458
9497980,-0.044791818,-1.266180515,-4.722517967,-0.107448101,0.018611908
9505350,-2.122145891,-8.446056366,-8.151749611,-0.219100714,-7.917300224
9505800,0.206675887,-9.552226067,-20.62086678,-0.456539989,-7.228978157
9508300,0.0166049,-0.544889569,0.159887075,0.021271348,-0.065947175
9510200,-0.126449704,-0.140610695,0.000367641,-0.320005059,-0.10606575
9512280,0.077821434,0.082135141,0.063005686,-0.414861798,0.123499513
9513780,0.155860424,0.108255863,0.045137346,0.081350446,0.097195029
10234500,0.97074464,0.966940489,0.96771099,0.97335914,0.970528804
10244950,0.993175894,0.990955031,0.985939575,0.989188601,0.992104845
10336645,0.814171627,0.744903356,0.799292892,0.823057026,0.810105205
10336660,0.616607368,0.636597723,0.618235946,0.630802095,0.601883858
10343500,0.685530245,0.605331868,0.592877328,0.638414681,0.600044072
12010000,0.564889044,0.491817653,0.459619641,0.508508593,0.572814345
,0.238869149,0.072031441,-1.067174361,0.317657826,0.198962054
