8158810,0.332006991,,-0.006118298,0.239362538,-0.077516437,0.15998286,0.246788263,0.184510767
8164300,0.300337732,,-0.003575325,0.286043167,0.076547384,0.172158897,0.097950339,0.312535465
8164600,0.290074706,,-0.008078933,0.205595076,0.338531911,0.313040078,0.342502594,0.344516993
8165300,-0.058401465,,-0.031644344,-0.381470919,0.014960706,0.01515168,-1.113285303,-0.370491982
8171300,0.269035459,,-0.002399325,0.234514415,0.158694029,0.178974569,0.150595367,0.147412002
8175000,0.528604209,,-0.000569582,0.044976234,0.446320176,0.514854491,0.498325884,0.412608624
8176900,0.113391936,,-0.002633452,-3.010622978,0.027877271,0.176133811,0.156467259,0.10618645
8178880,0.294358075,,-0.001183987,0.199282408,0.060736239,0.109749317,-0.127448797,-2.954899549
8189500,0.241732001,,-0.011380076,0.111419737,0.118623972,0.469245493,0.514551759,0.494065523
8190000,0.049326181,,-0.002690792,0.015838563,-0.038152456,0.031028986,0.046652496,0.086006522
8190500,-0.085102797,,-0.071094513,-0.052471161,0.010074973,0.044629514,0.05729723,0.064661205
8194200,-0.559122801,,-1.186952591,-3.244460106,-6.447607517,-2.947229385,-0.233651042,0.526952714
8195000,0.037681699,,-0.001245379,-0.722601414,-0.012949467,0.049068868,-0.128427267,0.084090948
8196000,-0.225674152,,-0.001016021,-0.201248884,0.034679711,-0.089838386,0.031946599,0.074102104
8198500,0.040838599,,-0.019106627,-0.076677203,0.110853076,0.047710538,-3.499357224,0.095699787
8200000,0.037998974,,-0.002509236,0.133239686,0.125633836,0.041614473,-0.106010199,0.171127021
8202700,-0.042659163,,-0.058154345,-0.103937268,-0.038597941,-0.024433255,-0.087688565,-0.067586899
8267500,0.98258068,,-0.301426411,0.977186888,0.982079467,0.98063889,0.984069735,0.982178902
8269000,0.962861188,,-0.026099443,0.961218473,0.901372008,0.969722381,0.974281065,0.969484728
8271000,0.974999921,,-0.41228354,0.965366323,0.974614849,0.975840131,0.978472235,0.980732577
8324000,0.920537375,,-0.604205608,0.902687155,0.933131061,0.933967344,0.931702964,0.927737944
9081600,0.967116278,,-0.304306269,0.970404224,0.972473452,0.956781648,0.973215358,0.976173142
9107000,0.980345516,,-0.220950484,0.981566878,0.960440625,0.979585877,0.97866316,0.981980227
9210500,0.968845645,,-0.011926293,0.967726443,0.971210908,0.971699318,0.962683458,0.972191239
9223000,0.9747971,,-0.061519146,0.964770406,0.956770316,0.969310345,0.973497417,0.972792985
9306242,0.927361548,,-9.950255394,0.918223388,0.939439442,0.369668007,0.937441409,0.919656873
9312600,0.983132811,,-0.00470376,0.97938478,0.990142427,0.988855533,0.98954839,0.989346625
9497980,0.309657216,,-0.074841738,0.164840698,-0.176116467,0.142291903,-0.427898526,-0.063600302
9505350,0.198823333,,-0.001014709,0.210874617,0.043819845,-0.07478714,-0.677606344,0.051781118
9505800,0.401443601,,-0.0066365,0.23042345,0.197668314,0.009746909,-1.079086781,-0.757798195
9508300,-0.263830781,,-0.000417471,0.04665941,0.055297911,0.078463852,-0.083852887,-3.825610638
9510200,0.292738855,,-0.018115878,-0.112080932,-0.652165055,0.110659957,0.040364623,-0.828114629
9512280,0.074597061,,-0.059489131,0.255894601,-0.461079836,-0.460554838,0.29921639,0.116937935
9513780,0.264035702,,-0.004415154,0.137026787,0.06351006,-0.434900403,0.085284173,0.135787666
10234500,0.970379971,,-0.068137765,0.972164562,0.967964467,0.973881319,0.970100861,0.966455135
10244950,0.990987326,,-0.069378972,0.992165187,0.990822927,0.992010858,0.991695699,0.989553432
10336645,0.754750222,,-0.193992257,0.235821605,0.791858673,0.562093735,0.80015339,0.772951037
10336660,0.620062023,,-0.198369145,0.250645816,0.624916703,0.549414247,0.617430776,0.590024531
10343500,0.692780852,,-0.101843238,0.672785074,0.675550282,0.429367781,0.554431587,0.603489161
12010000,0.643811405,,-0.380766273,0.563394934,0.561542571,0.5783014,0.583761036,0.569654286
,0.4983,,-0.4475,0.3545,0.3400,0.3765,0.3292,0.2847
